func,v
I,i,147720
I,i,164559
I,i,180971
I,i,196957
I,i,212517
I,i,227650
I,i,242357
I,i,256638
I,i,270493
I,i,283921
I,i,296923
I,i,309498
I,i,321648
I,i,333371
I,i,344668
I,i,355538
I,i,365982
I,i,376000
I,i,385592
I,i,394757
I,i,403496
I,i,411809
I,i,419695
I,i,427155
I,i,434189
I,i,440797
I,i,446978
I,i,452733
I,i,458062
I,i,462964
I,i,467440
I,i,471490
I,i,475113
I,i,478311
I,i,481082
I,i,483426
I,i,485344
I,i,486836
I,i,487902
I,i,488542
I,i,488755
I,i,488542
I,i,487902
I,i,486836
I,i,485344
I,i,483426
I,i,481082
I,i,478311
I,i,475113
I,i,471490
I,i,467440
I,i,462964
I,i,458062
I,i,452733
I,i,446978
I,i,440797
I,i,434189
I,i,427155
I,i,419695
I,i,411809
I,i,403496
I,i,394757
I,i,385592
I,i,376000
I,i,365982
I,i,355538
I,i,344668
I,i,333371
I,i,321648
I,i,309498
I,i,296923
I,i,283921
I,i,270493
I,i,256638
I,i,242357
I,i,227650
I,i,212517
I,i,196957
I,i,180971
I,i,164559
I,i,147720
I,i,130455
I,i,112764
I,i,94646
I,i,76103
I,i,57133
I,i,37736
I,i,17914
I,i,0
I,i,14994
I,i,34817
I,i,54213
I,i,73183
I,i,91727
I,i,109844
I,i,127535
I,i,144800
I,i,161639
I,i,178051
I,i,194037
I,i,209597
I,i,224730
I,i,239438
I,i,253718
I,i,267573
I,i,281001
I,i,294003
I,i,306579
I,i,318728
I,i,330451
I,i,341748
I,i,352618
I,i,363063
I,i,373080
I,i,382672
I,i,391837
I,i,400576
I,i,408889
I,i,416776
I,i,424236
I,i,431270
I,i,437877
I,i,444058
I,i,449813
I,i,455142
I,i,460044
I,i,464520
I,i,468570
I,i,472194
I,i,475391
I,i,478162
I,i,480506
I,i,482425
I,i,483917
I,i,484982
I,i,485622
I,i,485835
I,i,485622
I,i,484982
I,i,483917
I,i,482425
I,i,480506
I,i,478162
I,i,475391
I,i,472194
I,i,468570
I,i,464520
I,i,460044
I,i,455142
I,i,449813
I,i,444058
I,i,437877
I,i,431270
I,i,424236
I,i,416776
I,i,408889
I,i,400576
I,i,391837
I,i,382672
I,i,373080
I,i,363063
I,i,352618
I,i,341748
I,i,330451
I,i,318728
I,i,306579
I,i,294003
I,i,281001
I,i,267573
I,i,253718
I,i,239438
I,i,224730
I,i,209597
I,i,194037
I,i,178051
I,i,161639
I,i,144800
I,i,127535
I,i,109844
I,i,91727
I,i,73183
I,i,54213
I,i,34817
I,i,14994
I,i,0
I,i,10906
I,i,30729
I,i,50125
I,i,69096
I,i,87639
I,i,105757
I,i,123448
I,i,140713
I,i,157551
I,i,173964
I,i,189950
I,i,205509
I,i,220643
I,i,235350
I,i,249631
I,i,263485
I,i,276914
I,i,289916
I,i,302491
I,i,314641
I,i,326364
I,i,337660
I,i,348531
I,i,358975
I,i,368993
I,i,378585
I,i,387750
I,i,396489
I,i,404802
I,i,412688
I,i,420148
I,i,427182
I,i,433790
I,i,439971
I,i,445726
I,i,451054
I,i,455957
I,i,460433
I,i,464483
I,i,468106
I,i,471303
I,i,474074
I,i,476419
I,i,478337
I,i,479829
I,i,480895
I,i,481534
I,i,481748
I,i,481534
I,i,480895
I,i,479829
I,i,478337
I,i,476419
I,i,474074
I,i,471303
I,i,468106
I,i,464483
I,i,460433
I,i,455957
I,i,451054
I,i,445726
I,i,439971
I,i,433790
I,i,427182
I,i,420148
I,i,412688
I,i,404802
I,i,396489
I,i,387750
I,i,378585
I,i,368993
I,i,358975
I,i,348531
I,i,337660
I,i,326364
I,i,314641
I,i,302491
I,i,289916
I,i,276914
I,i,263485
I,i,249631
I,i,235350
I,i,220643
I,i,205509
I,i,189950
I,i,173964
I,i,157551
I,i,140713
I,i,123448
I,i,105757
I,i,87639
I,i,69096
I,i,50125
I,i,30729
I,i,10906
I,i,0
I,i,5651
I,i,25474
I,i,44870
I,i,63840
I,i,82384
I,i,100501
I,i,118192
I,i,135457
I,i,152296
I,i,168708
I,i,184694
I,i,200254
I,i,215387
I,i,230095
I,i,244375
I,i,258230
I,i,271658
I,i,284660
I,i,297236
I,i,309385
I,i,321108
I,i,332405
I,i,343275
I,i,353720
I,i,363737
I,i,373329
I,i,382494
I,i,391233
I,i,399546
I,i,407433
I,i,414893
I,i,421927
I,i,428534
I,i,434715
I,i,440470
I,i,445799
I,i,450701
I,i,455177
I,i,459227
I,i,462851
I,i,466048
I,i,468819
I,i,471163
I,i,473082
I,i,474574
I,i,475640
I,i,476279
I,i,476492
I,i,476279
I,i,475640
I,i,474574
I,i,473082
I,i,471163
I,i,468819
I,i,466048
I,i,462851
I,i,459227
I,i,455177
I,i,450701
I,i,445799
I,i,440470
I,i,434715
I,i,428534
I,i,421927
I,i,414893
I,i,407433
I,i,399546
I,i,391233
I,i,382494
I,i,373329
I,i,363737
I,i,353720
I,i,343275
I,i,332405
I,i,321108
I,i,309385
I,i,297236
I,i,284660
I,i,271658
I,i,258230
I,i,244375
I,i,230095
I,i,215387
I,i,200254
I,i,184694
I,i,168708
I,i,152296
I,i,135457
I,i,118192
I,i,100501
I,i,82384
I,i,63840
I,i,44870
I,i,25474
I,i,5651
I,i,0
I,i,0
I,i,19050
I,i,38447
I,i,57417
I,i,75961
I,i,94078
I,i,111769
I,i,129034
I,i,145873
I,i,162285
I,i,178271
I,i,193831
I,i,208964
I,i,223671
I,i,237952
I,i,251807
I,i,265235
I,i,278237
I,i,290812
I,i,302962
I,i,314685
I,i,325982
I,i,336852
I,i,347296
I,i,357314
I,i,366906
I,i,376071
I,i,384810
I,i,393123
I,i,401009
I,i,408469
I,i,415503
I,i,422111
I,i,428292
I,i,434047
I,i,439376
I,i,444278
I,i,448754
I,i,452804
I,i,456427
I,i,459625
I,i,462396
I,i,464740
I,i,466658
I,i,468151
I,i,469216
I,i,469856
I,i,470069
I,i,469856
I,i,469216
I,i,468151
I,i,466658
I,i,464740
I,i,462396
I,i,459625
I,i,456427
I,i,452804
I,i,448754
I,i,444278
I,i,439376
I,i,434047
I,i,428292
I,i,422111
I,i,415503
I,i,408469
I,i,401009
I,i,393123
I,i,384810
I,i,376071
I,i,366906
I,i,357314
I,i,347296
I,i,336852
I,i,325982
I,i,314685
I,i,302962
I,i,290812
I,i,278237
I,i,265235
I,i,251807
I,i,237952
I,i,223671
I,i,208964
I,i,193831
I,i,178271
I,i,162285
I,i,145873
I,i,129034
I,i,111769
I,i,94078
I,i,75961
I,i,57417
I,i,38447
I,i,19050
I,i,0
I,i,0
I,i,0
I,i,11459
I,i,30856
I,i,49826
I,i,68369
I,i,86487
I,i,104178
I,i,121443
I,i,138282
I,i,154694
I,i,170680
I,i,186240
I,i,201373
I,i,216080
I,i,230361
I,i,244215
I,i,257644
I,i,270646
I,i,283221
I,i,295371
I,i,307094
I,i,318390
I,i,329261
I,i,339705
I,i,349723
I,i,359315
I,i,368480
I,i,377219
I,i,385532
I,i,393418
I,i,400878
I,i,407912
I,i,414520
I,i,420701
I,i,426456
I,i,431785
I,i,436687
I,i,441163
I,i,445213
I,i,448836
I,i,452033
I,i,454804
I,i,457149
I,i,459067
I,i,460559
I,i,461625
I,i,462265
I,i,462478
I,i,462265
I,i,461625
I,i,460559
I,i,459067
I,i,457149
I,i,454804
I,i,452033
I,i,448836
I,i,445213
I,i,441163
I,i,436687
I,i,431785
I,i,426456
I,i,420701
I,i,414520
I,i,407912
I,i,400878
I,i,393418
I,i,385532
I,i,377219
I,i,368480
I,i,359315
I,i,349723
I,i,339705
I,i,329261
I,i,318390
I,i,307094
I,i,295371
I,i,283221
I,i,270646
I,i,257644
I,i,244215
I,i,230361
I,i,216080
I,i,201373
I,i,186240
I,i,170680
I,i,154694
I,i,138282
I,i,121443
I,i,104178
I,i,86487
I,i,68369
I,i,49826
I,i,30856
I,i,11459
I,i,0
I,i,0
I,i,0
I,i,2700
I,i,22097
I,i,41067
I,i,59610
I,i,77728
I,i,95419
I,i,112684
I,i,129522
I,i,145935
I,i,161921
I,i,177480
I,i,192614
I,i,207321
I,i,221602
I,i,235456
I,i,248885
I,i,261887
I,i,274462
I,i,286612
I,i,298335
I,i,309631
I,i,320502
I,i,330946
I,i,340964
I,i,350556
I,i,359721
I,i,368460
I,i,376773
I,i,384659
I,i,392119
I,i,399153
I,i,405761
I,i,411942
I,i,417697
I,i,423026
I,i,427928
I,i,432404
I,i,436454
I,i,440077
I,i,443274
I,i,446045
I,i,448390
I,i,450308
I,i,451800
I,i,452866
I,i,453505
I,i,453719
I,i,453505
I,i,452866
I,i,451800
I,i,450308
I,i,448390
I,i,446045
I,i,443274
I,i,440077
I,i,436454
I,i,432404
I,i,427928
I,i,423026
I,i,417697
I,i,411942
I,i,405761
I,i,399153
I,i,392119
I,i,384659
I,i,376773
I,i,368460
I,i,359721
I,i,350556
I,i,340964
I,i,330946
I,i,320502
I,i,309631
I,i,298335
I,i,286612
I,i,274462
I,i,261887
I,i,248885
I,i,235456
I,i,221602
I,i,207321
I,i,192614
I,i,177480
I,i,161921
I,i,145935
I,i,129522
I,i,112684
I,i,95419
I,i,77728
I,i,59610
I,i,41067
I,i,22097
I,i,2700
I,i,0
I,i,0
I,i,0
I,i,0
I,i,12170
I,i,31140
I,i,49683
I,i,67801
I,i,85492
I,i,102757
I,i,119596
I,i,136008
I,i,151994
I,i,167554
I,i,182687
I,i,197394
I,i,211675
I,i,225529
I,i,238958
I,i,251960
I,i,264535
I,i,276685
I,i,288408
I,i,299705
I,i,310575
I,i,321019
I,i,331037
I,i,340629
I,i,349794
I,i,358533
I,i,366846
I,i,374732
I,i,382192
I,i,389226
I,i,395834
I,i,402015
I,i,407770
I,i,413099
I,i,418001
I,i,422477
I,i,426527
I,i,430150
I,i,433348
I,i,436118
I,i,438463
I,i,440381
I,i,441873
I,i,442939
I,i,443579
I,i,443792
I,i,443579
I,i,442939
I,i,441873
I,i,440381
I,i,438463
I,i,436118
I,i,433348
I,i,430150
I,i,426527
I,i,422477
I,i,418001
I,i,413099
I,i,407770
I,i,402015
I,i,395834
I,i,389226
I,i,382192
I,i,374732
I,i,366846
I,i,358533
I,i,349794
I,i,340629
I,i,331037
I,i,321019
I,i,310575
I,i,299705
I,i,288408
I,i,276685
I,i,264535
I,i,251960
I,i,238958
I,i,225529
I,i,211675
I,i,197394
I,i,182687
I,i,167554
I,i,151994
I,i,136008
I,i,119596
I,i,102757
I,i,85492
I,i,67801
I,i,49683
I,i,31140
I,i,12170
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,1075
I,i,20045
I,i,38589
I,i,56706
I,i,74397
I,i,91662
I,i,108501
I,i,124913
I,i,140899
I,i,156459
I,i,171592
I,i,186299
I,i,200580
I,i,214435
I,i,227863
I,i,240865
I,i,253441
I,i,265590
I,i,277313
I,i,288610
I,i,299480
I,i,309924
I,i,319942
I,i,329534
I,i,338699
I,i,347438
I,i,355751
I,i,363637
I,i,371098
I,i,378131
I,i,384739
I,i,390920
I,i,396675
I,i,402004
I,i,406906
I,i,411382
I,i,415432
I,i,419056
I,i,422253
I,i,425024
I,i,427368
I,i,429287
I,i,430779
I,i,431844
I,i,432484
I,i,432697
I,i,432484
I,i,431844
I,i,430779
I,i,429287
I,i,427368
I,i,425024
I,i,422253
I,i,419056
I,i,415432
I,i,411382
I,i,406906
I,i,402004
I,i,396675
I,i,390920
I,i,384739
I,i,378131
I,i,371098
I,i,363637
I,i,355751
I,i,347438
I,i,338699
I,i,329534
I,i,319942
I,i,309924
I,i,299480
I,i,288610
I,i,277313
I,i,265590
I,i,253441
I,i,240865
I,i,227863
I,i,214435
I,i,200580
I,i,186299
I,i,171592
I,i,156459
I,i,140899
I,i,124913
I,i,108501
I,i,91662
I,i,74397
I,i,56706
I,i,38589
I,i,20045
I,i,1075
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,7782
I,i,26326
I,i,44443
I,i,62135
I,i,79400
I,i,96238
I,i,112650
I,i,128636
I,i,144196
I,i,159330
I,i,174037
I,i,188318
I,i,202172
I,i,215600
I,i,228602
I,i,241178
I,i,253327
I,i,265050
I,i,276347
I,i,287218
I,i,297662
I,i,307680
I,i,317271
I,i,326437
I,i,335176
I,i,343488
I,i,351375
I,i,358835
I,i,365869
I,i,372476
I,i,378658
I,i,384412
I,i,389741
I,i,394644
I,i,399120
I,i,403169
I,i,406793
I,i,409990
I,i,412761
I,i,415106
I,i,417024
I,i,418516
I,i,419582
I,i,420221
I,i,420434
I,i,420221
I,i,419582
I,i,418516
I,i,417024
I,i,415106
I,i,412761
I,i,409990
I,i,406793
I,i,403169
I,i,399120
I,i,394644
I,i,389741
I,i,384412
I,i,378658
I,i,372476
I,i,365869
I,i,358835
I,i,351375
I,i,343488
I,i,335176
I,i,326437
I,i,317271
I,i,307680
I,i,297662
I,i,287218
I,i,276347
I,i,265050
I,i,253327
I,i,241178
I,i,228602
I,i,215600
I,i,202172
I,i,188318
I,i,174037
I,i,159330
I,i,144196
I,i,128636
I,i,112650
I,i,96238
I,i,79400
I,i,62135
I,i,44443
I,i,26326
I,i,7782
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,12896
I,i,31013
I,i,48704
I,i,65969
I,i,82808
I,i,99220
I,i,115206
I,i,130766
I,i,145899
I,i,160606
I,i,174887
I,i,188742
I,i,202170
I,i,215172
I,i,227747
I,i,239897
I,i,251620
I,i,262917
I,i,273787
I,i,284231
I,i,294249
I,i,303841
I,i,313006
I,i,321745
I,i,330058
I,i,337944
I,i,345404
I,i,352438
I,i,359046
I,i,365227
I,i,370982
I,i,376311
I,i,381213
I,i,385689
I,i,389739
I,i,393362
I,i,396560
I,i,399330
I,i,401675
I,i,403593
I,i,405085
I,i,406151
I,i,406791
I,i,407004
I,i,406791
I,i,406151
I,i,405085
I,i,403593
I,i,401675
I,i,399330
I,i,396560
I,i,393362
I,i,389739
I,i,385689
I,i,381213
I,i,376311
I,i,370982
I,i,365227
I,i,359046
I,i,352438
I,i,345404
I,i,337944
I,i,330058
I,i,321745
I,i,313006
I,i,303841
I,i,294249
I,i,284231
I,i,273787
I,i,262917
I,i,251620
I,i,239897
I,i,227747
I,i,215172
I,i,202170
I,i,188742
I,i,174887
I,i,160606
I,i,145899
I,i,130766
I,i,115206
I,i,99220
I,i,82808
I,i,65969
I,i,48704
I,i,31013
I,i,12896
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,16415
I,i,34106
I,i,51371
I,i,68209
I,i,84622
I,i,100608
I,i,116167
I,i,131301
I,i,146008
I,i,160289
I,i,174143
I,i,187571
I,i,200573
I,i,213149
I,i,225298
I,i,237021
I,i,248318
I,i,259189
I,i,269633
I,i,279651
I,i,289242
I,i,298408
I,i,307147
I,i,315459
I,i,323346
I,i,330806
I,i,337840
I,i,344447
I,i,350629
I,i,356384
I,i,361712
I,i,366615
I,i,371091
I,i,375140
I,i,378764
I,i,381961
I,i,384732
I,i,387077
I,i,388995
I,i,390487
I,i,391553
I,i,392192
I,i,392405
I,i,392192
I,i,391553
I,i,390487
I,i,388995
I,i,387077
I,i,384732
I,i,381961
I,i,378764
I,i,375140
I,i,371091
I,i,366615
I,i,361712
I,i,356384
I,i,350629
I,i,344447
I,i,337840
I,i,330806
I,i,323346
I,i,315459
I,i,307147
I,i,298408
I,i,289242
I,i,279651
I,i,269633
I,i,259189
I,i,248318
I,i,237021
I,i,225298
I,i,213149
I,i,200573
I,i,187571
I,i,174143
I,i,160289
I,i,146008
I,i,131301
I,i,116167
I,i,100608
I,i,84622
I,i,68209
I,i,51371
I,i,34106
I,i,16415
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,648
I,i,18339
I,i,35604
I,i,52443
I,i,68855
I,i,84841
I,i,100401
I,i,115534
I,i,130242
I,i,144522
I,i,158377
I,i,171805
I,i,184807
I,i,197383
I,i,209532
I,i,221255
I,i,232552
I,i,243422
I,i,253867
I,i,263884
I,i,273476
I,i,282641
I,i,291380
I,i,299693
I,i,307580
I,i,315040
I,i,322074
I,i,328681
I,i,334862
I,i,340617
I,i,345946
I,i,350848
I,i,355324
I,i,359374
I,i,362998
I,i,366195
I,i,368966
I,i,371310
I,i,373229
I,i,374721
I,i,375787
I,i,376426
I,i,376639
I,i,376426
I,i,375787
I,i,374721
I,i,373229
I,i,371310
I,i,368966
I,i,366195
I,i,362998
I,i,359374
I,i,355324
I,i,350848
I,i,345946
I,i,340617
I,i,334862
I,i,328681
I,i,322074
I,i,315040
I,i,307580
I,i,299693
I,i,291380
I,i,282641
I,i,273476
I,i,263884
I,i,253867
I,i,243422
I,i,232552
I,i,221255
I,i,209532
I,i,197383
I,i,184807
I,i,171805
I,i,158377
I,i,144522
I,i,130242
I,i,115534
I,i,100401
I,i,84841
I,i,68855
I,i,52443
I,i,35604
I,i,18339
I,i,648
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,1405
I,i,18670
I,i,35509
I,i,51921
I,i,67907
I,i,83467
I,i,98600
I,i,113307
I,i,127588
I,i,141443
I,i,154871
I,i,167873
I,i,180449
I,i,192598
I,i,204321
I,i,215618
I,i,226488
I,i,236932
I,i,246950
I,i,256542
I,i,265707
I,i,274446
I,i,282759
I,i,290645
I,i,298106
I,i,305139
I,i,311747
I,i,317928
I,i,323683
I,i,329012
I,i,333914
I,i,338390
I,i,342440
I,i,346064
I,i,349261
I,i,352032
I,i,354376
I,i,356295
I,i,357787
I,i,358852
I,i,359492
I,i,359705
I,i,359492
I,i,358852
I,i,357787
I,i,356295
I,i,354376
I,i,352032
I,i,349261
I,i,346064
I,i,342440
I,i,338390
I,i,333914
I,i,329012
I,i,323683
I,i,317928
I,i,311747
I,i,305139
I,i,298106
I,i,290645
I,i,282759
I,i,274446
I,i,265707
I,i,256542
I,i,246950
I,i,236932
I,i,226488
I,i,215618
I,i,204321
I,i,192598
I,i,180449
I,i,167873
I,i,154871
I,i,141443
I,i,127588
I,i,113307
I,i,98600
I,i,83467
I,i,67907
I,i,51921
I,i,35509
I,i,18670
I,i,1405
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,568
I,i,17407
I,i,33819
I,i,49805
I,i,65365
I,i,80498
I,i,95205
I,i,109486
I,i,123341
I,i,136769
I,i,149771
I,i,162347
I,i,174496
I,i,186219
I,i,197516
I,i,208386
I,i,218830
I,i,228848
I,i,238440
I,i,247605
I,i,256344
I,i,264657
I,i,272543
I,i,280004
I,i,287037
I,i,293645
I,i,299826
I,i,305581
I,i,310910
I,i,315812
I,i,320288
I,i,324338
I,i,327962
I,i,331159
I,i,333930
I,i,336274
I,i,338193
I,i,339685
I,i,340750
I,i,341390
I,i,341603
I,i,341390
I,i,340750
I,i,339685
I,i,338193
I,i,336274
I,i,333930
I,i,331159
I,i,327962
I,i,324338
I,i,320288
I,i,315812
I,i,310910
I,i,305581
I,i,299826
I,i,293645
I,i,287037
I,i,280004
I,i,272543
I,i,264657
I,i,256344
I,i,247605
I,i,238440
I,i,228848
I,i,218830
I,i,208386
I,i,197516
I,i,186219
I,i,174496
I,i,162347
I,i,149771
I,i,136769
I,i,123341
I,i,109486
I,i,95205
I,i,80498
I,i,65365
I,i,49805
I,i,33819
I,i,17407
I,i,568
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,14549
I,i,30535
I,i,46095
I,i,61228
I,i,75935
I,i,90216
I,i,104071
I,i,117499
I,i,130501
I,i,143077
I,i,155226
I,i,166949
I,i,178246
I,i,189116
I,i,199561
I,i,209578
I,i,219170
I,i,228335
I,i,237074
I,i,245387
I,i,253274
I,i,260734
I,i,267768
I,i,274375
I,i,280556
I,i,286311
I,i,291640
I,i,296542
I,i,301018
I,i,305068
I,i,308692
I,i,311889
I,i,314660
I,i,317004
I,i,318923
I,i,320415
I,i,321480
I,i,322120
I,i,322333
I,i,322120
I,i,321480
I,i,320415
I,i,318923
I,i,317004
I,i,314660
I,i,311889
I,i,308692
I,i,305068
I,i,301018
I,i,296542
I,i,291640
I,i,286311
I,i,280556
I,i,274375
I,i,267768
I,i,260734
I,i,253274
I,i,245387
I,i,237074
I,i,228335
I,i,219170
I,i,209578
I,i,199561
I,i,189116
I,i,178246
I,i,166949
I,i,155226
I,i,143077
I,i,130501
I,i,117499
I,i,104071
I,i,90216
I,i,75935
I,i,61228
I,i,46095
I,i,30535
I,i,14549
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,10097
I,i,25657
I,i,40791
I,i,55498
I,i,69779
I,i,83633
I,i,97061
I,i,110063
I,i,122639
I,i,134788
I,i,146511
I,i,157808
I,i,168679
I,i,179123
I,i,189141
I,i,198732
I,i,207898
I,i,216637
I,i,224949
I,i,232836
I,i,240296
I,i,247330
I,i,253937
I,i,260119
I,i,265874
I,i,271202
I,i,276105
I,i,280581
I,i,284630
I,i,288254
I,i,291451
I,i,294222
I,i,296567
I,i,298485
I,i,299977
I,i,301043
I,i,301682
I,i,301895
I,i,301682
I,i,301043
I,i,299977
I,i,298485
I,i,296567
I,i,294222
I,i,291451
I,i,288254
I,i,284630
I,i,280581
I,i,276105
I,i,271202
I,i,265874
I,i,260119
I,i,253937
I,i,247330
I,i,240296
I,i,232836
I,i,224949
I,i,216637
I,i,207898
I,i,198732
I,i,189141
I,i,179123
I,i,168679
I,i,157808
I,i,146511
I,i,134788
I,i,122639
I,i,110063
I,i,97061
I,i,83633
I,i,69779
I,i,55498
I,i,40791
I,i,25657
I,i,10097
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,4052
I,i,19185
I,i,33892
I,i,48173
I,i,62027
I,i,75456
I,i,88458
I,i,101033
I,i,113183
I,i,124906
I,i,136203
I,i,147073
I,i,157517
I,i,167535
I,i,177127
I,i,186292
I,i,195031
I,i,203344
I,i,211230
I,i,218690
I,i,225724
I,i,232332
I,i,238513
I,i,244268
I,i,249597
I,i,254499
I,i,258975
I,i,263025
I,i,266648
I,i,269846
I,i,272616
I,i,274961
I,i,276879
I,i,278371
I,i,279437
I,i,280077
I,i,280290
I,i,280077
I,i,279437
I,i,278371
I,i,276879
I,i,274961
I,i,272616
I,i,269846
I,i,266648
I,i,263025
I,i,258975
I,i,254499
I,i,249597
I,i,244268
I,i,238513
I,i,232332
I,i,225724
I,i,218690
I,i,211230
I,i,203344
I,i,195031
I,i,186292
I,i,177127
I,i,167535
I,i,157517
I,i,147073
I,i,136203
I,i,124906
I,i,113183
I,i,101033
I,i,88458
I,i,75456
I,i,62027
I,i,48173
I,i,33892
I,i,19185
I,i,4052
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,11119
I,i,25399
I,i,39254
I,i,52682
I,i,65684
I,i,78260
I,i,90409
I,i,102132
I,i,113429
I,i,124300
I,i,134744
I,i,144762
I,i,154353
I,i,163518
I,i,172258
I,i,180570
I,i,188457
I,i,195917
I,i,202951
I,i,209558
I,i,215739
I,i,221494
I,i,226823
I,i,231725
I,i,236202
I,i,240251
I,i,243875
I,i,247072
I,i,249843
I,i,252188
I,i,254106
I,i,255598
I,i,256664
I,i,257303
I,i,257516
I,i,257303
I,i,256664
I,i,255598
I,i,254106
I,i,252188
I,i,249843
I,i,247072
I,i,243875
I,i,240251
I,i,236202
I,i,231725
I,i,226823
I,i,221494
I,i,215739
I,i,209558
I,i,202951
I,i,195917
I,i,188457
I,i,180570
I,i,172258
I,i,163518
I,i,154353
I,i,144762
I,i,134744
I,i,124300
I,i,113429
I,i,102132
I,i,90409
I,i,78260
I,i,65684
I,i,52682
I,i,39254
I,i,25399
I,i,11119
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,1458
I,i,15313
I,i,28741
I,i,41743
I,i,54318
I,i,66468
I,i,78191
I,i,89488
I,i,100358
I,i,110802
I,i,120820
I,i,130412
I,i,139577
I,i,148316
I,i,156629
I,i,164515
I,i,171975
I,i,179009
I,i,185617
I,i,191798
I,i,197553
I,i,202882
I,i,207784
I,i,212260
I,i,216310
I,i,219933
I,i,223131
I,i,225902
I,i,228246
I,i,230164
I,i,231657
I,i,232722
I,i,233362
I,i,233575
I,i,233362
I,i,232722
I,i,231657
I,i,230164
I,i,228246
I,i,225902
I,i,223131
I,i,219933
I,i,216310
I,i,212260
I,i,207784
I,i,202882
I,i,197553
I,i,191798
I,i,185617
I,i,179009
I,i,171975
I,i,164515
I,i,156629
I,i,148316
I,i,139577
I,i,130412
I,i,120820
I,i,110802
I,i,100358
I,i,89488
I,i,78191
I,i,66468
I,i,54318
I,i,41743
I,i,28741
I,i,15313
I,i,1458
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,3632
I,i,16634
I,i,29209
I,i,41359
I,i,53082
I,i,64378
I,i,75249
I,i,85693
I,i,95711
I,i,105303
I,i,114468
I,i,123207
I,i,131520
I,i,139406
I,i,146866
I,i,153900
I,i,160508
I,i,166689
I,i,172444
I,i,177772
I,i,182675
I,i,187151
I,i,191201
I,i,194824
I,i,198021
I,i,200792
I,i,203137
I,i,205055
I,i,206547
I,i,207613
I,i,208252
I,i,208466
I,i,208252
I,i,207613
I,i,206547
I,i,205055
I,i,203137
I,i,200792
I,i,198021
I,i,194824
I,i,191201
I,i,187151
I,i,182675
I,i,177772
I,i,172444
I,i,166689
I,i,160508
I,i,153900
I,i,146866
I,i,139406
I,i,131520
I,i,123207
I,i,114468
I,i,105303
I,i,95711
I,i,85693
I,i,75249
I,i,64378
I,i,53082
I,i,41359
I,i,29209
I,i,16634
I,i,3632
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,0
I,i,2932
I,i,15081
I,i,26805
I,i,38101
I,i,48972
I,i,59416
I,i,69434
I,i,79025
I,i,88191
I,i,96930
